data,IFIX,SMLL,IDIV
2014-12-26,0.00406979817123343,0.0005490261764513615,-0.015441676064526622
2014-12-29,0.0022560122727066645,0.012276557355703988,0.006940170818555913
2014-12-30,0.0029562268341360998,-0.0009830763859540737,-0.013699888366046187
2015-01-02,0.007331378299120228,-0.023221593783050554,-0.03366166409971705
2015-01-05,0.004656447731931079,-0.027389134733075915,-0.016779593168070206
2015-01-06,-0.003962181861190461,-0.005082235409144098,0.008150340225811847
2015-01-07,0.0026494882851055834,0.016501907060014087,0.03155627517042037
2015-01-08,0.0010732790525536107,0.0030917374990429014,0.0010367352265230334
2015-01-09,0.0019298310473583324,-0.02091702848418342,-0.030580984385410903
2015-01-12,0.0026714684220625617,-0.011422667953178811,-0.010657173701098643
2015-01-13,0.0002060823740688278,-0.0042196172767694495,0.0012195398219396747
2015-01-14,0.0006769882851593856,-0.007663138718651985,-0.01414149794288344
2015-01-15,0.008265435185457415,0.0004290175498109505,0.0025054795411338926
2015-01-16,0.003931092829219995,0.02144167863411517,0.024366419670179384
2015-01-19,0.0020196002934957935,-0.027689363613286222,-0.023838967772695452
2015-01-20,-0.0026172886050068733,0.002891972767256501,0.004777386021948438
2015-01-21,-0.0007341823679924975,0.019304323447543847,0.021027646969467018
2015-01-22,0.0032735129158270038,0.0011787587670184507,0.003961213581941125
2015-01-23,-0.0003915398391786118,-0.009644630207413574,-0.021672927734678882
2015-01-26,-0.0018569159237795674,-0.020378644527883072,-0.021706201339028675
2015-01-27,-0.002681549630469293,-0.0058554640885095655,-0.005229542463420334
2015-01-28,-0.001362596365438229,-0.008829842425968626,-0.005832934483577024
2015-01-29,0.0017511729210295535,0.0015394878637040588,-0.008372147637872307
2015-01-30,-0.0006191228849670161,-0.02005431162576221,-0.02118799610027211
2015-02-02,0.0006559479906127486,0.010457188271217666,0.020779650217958467
2015-02-03,0.00024035660179455576,0.01200480192076836,0.01793107262499194
2015-02-04,-0.0019078271887218445,-0.0019941097067125435,0.0021655185796061183
2015-02-05,-0.0012256779531178985,0.01669177092619356,0.003938303779919661
2015-02-06,-0.0009057772518425988,-0.01667976859970577,-0.015058823529411791
2015-02-09,-0.002675927618351337,0.010321112671292543,0.0213396724444479
2015-02-10,-0.004244587967069613,-0.01650536652667034,-0.02400736210433474
2015-02-11,0.0006552308032099496,-0.011377350511104,0.00944471072626829
2015-02-12,0.003869951956680051,0.014137556863236034,0.02032007721707174
2015-02-13,0.0008574883652752163,0.019115422998179143,0.03450196254944515
2015-02-18,0.0002929072509190167,0.016364315495118964,0.013499063435642666
2015-02-19,0.0003953089998682824,0.0007946125270665849,-0.00012369708766124532
2015-02-20,-0.0028904695000585567,-0.002362095317493429,-0.004573719849653157
2015-02-23,0.0010567954146820657,-0.003949462793473968,-0.013535643007010822
2015-02-24,0.00288112605842894,0.012564545608900968,0.007044106258175198
2015-02-25,-0.003369932308951995,0.004833252779120389,0.003668516256273735
2015-02-26,0.0036820525609337906,0.010307153164295979,0.001598422108084252
2015-02-27,0.000752709388405437,-0.018120694513267588,-0.00021229479694750975
2015-03-02,-0.0035781571760308273,-0.002651994933502211,-0.013344462871640483
2015-03-03,-0.00365696362090695,-0.001666865102988413,-0.0023487766324553627
2015-03-04,-0.0027068177973270657,-0.008904790300139132,-0.024108394794491006
2015-03-05,-0.001180071541837191,-0.0020456459829127915,-0.006109296573381995
2015-03-06,0.0006941111316227655,-0.007465836012861771,-0.007197527455672148
2015-03-09,0.00016971789933517556,-0.0216750863055164,-0.019060898314839037
2015-03-10,-0.008484455002877311,-0.0019040523200464232,-0.005713228229883516
2015-03-11,0.00115334246086074,0.008200970430887855,0.0032393345503938242
2015-03-12,-0.0007060729707835112,0.012741277007085383,0.014829931435744292
2015-03-13,-0.002060214797846016,-0.00376718588168401,-0.005289852817624507
2015-03-16,-0.006387180920439661,-0.0013454148872196203,0.0027567491475584127
2015-03-17,0.0,0.012706804519335924,0.03170709831891161
2015-03-18,0.0007275836721223339,0.020942513907925564,0.01603344269234852
2015-03-19,0.00094442154180574,-0.008420366823952086,-0.021360494617095882
2015-03-20,-0.001677387469017022,0.019313283357723865,0.033701800267607496
2015-03-23,-0.0008926093446447458,0.002051001572434652,0.0014562142841383352
2015-03-24,-0.0011561735161188524,-5.848010214515309e-05,-0.0031358552365844394
2015-03-25,0.001165028111000943,0.00434727515522515,-0.003348312951230392
2015-03-26,0.0001876890967649203,-0.013490037752695638,-0.028802051956787644
2015-03-27,0.004511199183330428,-0.012680892089445006,-0.010834240309310572
2015-03-30,0.0013749299458247766,0.013750498206456685,0.019335900681334728
2015-03-31,0.00562648777320951,0.002378612148614234,-0.011760398857173171
2015-04-01,0.00478618018298782,0.013825969288697948,0.016280872743382524
2015-04-02,0.0014917877821103431,0.013859873104302034,0.018053092024171047
2015-04-06,0.003443698842268361,0.01792511328404478,0.014728247227841162
2015-04-07,0.0008598073149761465,-0.009905907932223679,-0.007835633580455248
2015-04-08,0.0019090415143103723,-0.0023474400598219036,-0.007659196902589982
2015-04-09,-0.00010259867794271127,-0.003795102420326546,-0.006535996009680245
2015-04-10,0.0010187628261506543,0.006142915646815794,0.0052661722811897516
2015-04-13,-0.000175722475636797,-0.0005584794214533728,0.0018016884817722012
2015-04-14,-0.002541100655413575,0.0023582895297626916,-0.0005834801265930389
2015-04-15,0.005939445553858835,0.003921235141826074,0.015389959021693711
2015-04-16,0.0015326565316711172,0.00013176594603248049,0.005953507329073293
2015-04-17,8.744634802204665e-05,-0.0027761309204521467,-0.017197719511489296
2015-04-20,9.472526031228945e-05,0.00029254114449650537,-0.000636783250760109
2015-04-22,0.0020910442106492066,0.00800950952367474,0.031616360656341325
2015-04-23,0.004304233708257277,0.008816262353998239,0.0253133825319809
2015-04-24,0.0023311204581157874,0.006225067260413608,0.02560075771557102
2015-04-27,-7.222667620054857e-05,-0.010999345386820902,-0.007724144487337492
2015-04-28,0.0011123711563603145,-0.005612111720177504,0.005936576152414386
2015-04-29,0.0030303686226975657,-0.014156338477115615,-0.023313638852890062
2015-04-30,0.004956228374946914,-0.0008083228726842862,0.01975363676572517
2015-05-04,0.00133852518861044,0.018083010535733024,0.028899384923277482
2015-05-05,0.00294510804686432,0.008880911648951662,0.03517763077096703
2015-05-06,0.004739674281030615,-0.005263109126120047,-0.010119633564092623
2015-05-07,-0.003695821806058097,-0.00725643438003587,-0.012953779076358973
2015-05-08,0.0009184828656665367,0.00568618987745606,-0.006963907139153402
2015-05-11,0.0010385693351733227,-0.008415749206941547,0.008063663282571909
2015-05-12,0.00044057872146896493,-9.409285082528918e-06,-0.016896587898974524
2015-05-13,0.0006392681090450214,-0.010886645276023899,-0.020158197667051403
2015-05-14,0.00033362673556891487,0.010017123287671126,-0.0018684082454999418
2015-05-15,0.0030371195617464597,0.013280212483399723,0.006880702663629723
2015-05-18,4.244752424820142e-05,-0.009908628686688292,-0.018415046291593073
2015-05-19,-0.0014926745757195548,-0.001661706582047895,-0.009383710981701654
2015-05-20,-0.0005880435860738942,-0.0009027647169457254,-0.012408408324742992
2015-05-21,0.0024102705883186637,0.002249538797485018,-0.007669766310154813
2015-05-22,0.0009830060182598466,-0.007860409642853727,-0.008702728442179564
2015-05-25,0.0017168049059641532,-0.0030857770289457465,0.016472072756733125
2015-05-26,-0.00358288958634545,-0.016160273452335727,-0.016081706353684666
2015-05-27,0.002109331313660423,0.013443610183558663,0.01511154441704421
2015-05-28,-0.0010595090941196705,-0.003894830065421684,-0.014512301912375292
2015-05-29,0.002326321371751705,-0.019445134892258187,-0.023661939533783816
2015-06-01,0.0015802023223330242,0.010363856173465358,0.009978201354892136
2015-06-02,0.0021200467678090806,0.01729212301338401,0.026375934276360313
2015-06-03,0.002059334125204648,-0.008461151741081196,-0.016727321646039295
2015-06-05,0.004026035967791719,-0.0037405171671560655,-0.009739079089963076
2015-06-08,-0.0019770025009430148,-0.004849241405800009,-0.011263734266039327
2015-06-09,0.0005739764669647762,-0.006542191344622972,-0.0005001029623746822
2015-06-10,0.0029801671971736443,0.007877074895344727,0.01855721685895939
2015-06-11,-0.0006416918344714917,-0.004991905018888354,-0.004283877306286432
2015-06-12,0.00145171309124148,-0.0055883777239709165,-0.010153591665275963
2015-06-15,0.001491424310216427,-0.00242517507036899,-0.008509640227656767
2015-06-16,0.00314542000403617,-0.00023432008123092096,-0.0037553826535325907
2015-06-17,0.0019285065173808569,-0.0050097656249999956,-0.005405726285483303
2015-06-18,0.004742749132804036,0.007419984885216113,0.023195260974663734
2015-06-19,-0.0017227597232558622,-0.0008963105131378768,-0.007094680812279042
2015-06-22,0.0018499855038447421,0.0033056722996362975,0.0010317833328437054
2015-06-23,-0.00095773560985013,0.0004082029351732963,-0.004834479596515284
2015-06-24,0.0017724749129279793,-0.006586872886954476,-0.0034536521357725336
2015-06-25,0.0002478451243357327,-0.010033837307097948,-0.016318378518326737
2015-06-26,0.00029596387864083695,0.009542814241119135,0.020394197580069218
2015-06-29,0.0015344283050415797,-0.013298236687085407,-0.018339462455137068
2015-06-30,0.0033801887959108434,0.004730500322308595,-0.002740188810270161
2015-07-01,0.0043616394834502525,0.004145609602021594,-0.0030074338947961854
2015-07-02,0.0004363150467334709,0.004787087642039944,0.0030920128663978197
2015-07-03,-0.0006746304864835295,-0.0050577681252996776,-0.008622668849620707
2015-07-06,-0.00040914298183403197,-0.001956697016774478,-0.00043659169944276766
2015-07-07,0.0026741615957648346,-0.005743672600809768,-0.004371622057890656
2015-07-08,0.001258674649612379,-0.0039437177962743375,-0.013355560811481038
2015-07-10,-0.0007474603336392605,0.007361572591074506,0.005068880322614433
2015-07-13,0.0024616640032641968,0.007297900495743637,0.019723175404311677
2015-07-14,-0.000766533032147021,0.005686218762561035,-0.002365368291992853
2015-07-15,0.0030549068592842232,-2.9245181856207836e-05,-0.0058952988867376765
2015-07-16,0.0015701774571246219,0.0052642866891536855,-0.00134657593128662
2015-07-17,-0.0007095265768383152,-0.01624352683333663,-0.016995829127544826
2015-07-20,-0.0013321522034609456,-0.006634267519690762,-0.008865708539831818
2015-07-21,-8.125457056951113e-05,-0.0039595117594521945,-0.002064233633715662
2015-07-22,0.00042662116040936837,-0.010640523657231782,-0.017766407973140885
2015-07-23,-0.003485971503028984,-0.022345749876640175,-0.011865731766657839
2015-07-24,-0.0029207988045102384,-0.012607638745828376,-0.019011330106923574
2015-07-27,0.0002316234075889767,-0.0009493010640516664,0.0061389829532130236
2015-07-28,-0.0013689859968397666,0.002662657018450698,0.01615350326546139
2015-07-29,0.0008798073972022813,0.007091977005748484,0.019144474985813842
2015-07-30,-0.0005860226777146815,-0.00262654464608858,-0.006428785796648295
2015-07-31,0.002775012613693617,0.011736529429451359,0.01915678356809014
2015-08-03,0.0009451088915026773,-0.008413350686082621,-0.0063760587767327515
2015-08-04,-0.0035866641306414593,0.0006407474008391922,-0.005302343470974358
2015-08-05,-0.0018475089307625758,-0.003501198050070209,0.007674339691132515
2015-08-06,-0.005559615607903745,-0.012685909726900535,-0.011175196858101644
2015-08-07,-0.003173098716337419,-0.018496551579345155,-0.029081347784249978
2015-08-10,0.002418404679716657,4.278120621603598e-05,0.017574197863688967
2015-08-11,-0.0012784559551304309,-0.00414959947809157,-0.009442961466624933
2015-08-12,-0.0006125173775997084,-0.005187134188906151,-0.012381545831950835
2015-08-13,0.00015150158732324392,0.0025585110976769077,-0.017129489269999354
2015-08-14,-0.0008813302578579707,-0.004339445886140769,-0.010896161333216803
2015-08-17,0.0016263860461591673,0.004801764973071165,-0.005752527529953255
2015-08-18,-0.0017338296305979828,-0.0036164029706167167,0.006561490662168046
2015-08-19,-0.0019505000310151566,-0.01725106401365395,-0.02959952836147728
2015-08-20,0.0020855201370089116,-0.0012310803829539418,0.007312066863101707
2015-08-21,0.000420370753221766,-0.018929180652616395,-0.019437719169761447
2015-08-24,-0.0003719751189975584,-0.028964047338605692,-0.043670424490585
2015-08-25,-0.001274833410282783,0.007890207132377647,0.0030825913981458175
2015-08-26,0.00026909171197542214,0.015324484790133708,0.026673383864984412
2015-08-27,0.004338798794241594,0.021843920391045657,0.04012597638388882
2015-08-28,0.0013873626373626102,-0.003060164829094769,-0.016027345559348705
2015-08-31,6.858616479887836e-05,-0.017708137099544552,-0.005823203023183954
2015-09-01,-0.004053164348613136,-0.025912931647168902,-0.026993612198639938
2015-09-02,-0.0012463762128066547,0.002200449354920808,0.018505501635621258
2015-09-03,-0.00032404853833423175,0.018604973652583956,0.021080246503952793
2015-09-04,-0.001689736745911885,-0.00777119778549229,-0.02109130611855836
2015-09-08,0.0002279824246276263,0.005110849407164331,0.00907328559162246
2015-09-09,-0.0033982359563753395,0.0025594940164717084,0.0021623945119917387
2015-09-10,-0.00769289412221319,0.0011233022817787042,0.012316122565990018
2015-09-11,-0.004581677480636093,0.007990298304469956,-0.006377137421907042
2015-09-14,0.0005051816198087256,0.014943162013560052,0.010791053868244749
2015-09-15,0.002889301868929328,-0.0019497928345113547,0.0023504089539387873
2015-09-16,0.0004755011992421121,0.027439227439227443,0.023758192109806453
2015-09-17,0.0015865804647912096,0.010630712387372787,0.005050801667939142
2015-09-18,-0.005596572273938949,-0.021668483954418116,-0.01978028399462406
2015-09-21,-0.005256140350877181,-0.01955878014401391,-0.011982473397120552
2015-09-22,-0.003223963146644415,-0.019369434630944316,-0.01423528955432285
2015-09-23,-0.006150296544793155,-0.02088849996022324,-0.03221321581280667
2015-09-24,-0.007776393092398082,0.003783965735377759,-0.00745398856151569
2015-09-25,0.0036459417367027402,-0.004741035395876336,-0.018647477561126502
2015-09-28,-0.007286847205040026,-0.015383006657449294,-0.02872302433549323
2015-09-29,0.00355131031104583,0.0038232344091095882,0.0038917380549905456
2015-09-30,0.005218389979542826,0.013518437973879971,0.017637573549347696
2015-10-01,0.005755416232273047,-0.00867558194829443,0.005174323762158872
2015-10-02,0.0016258661819834597,0.032513952100712507,0.036405825676128156
2015-10-05,-9.923658711186167e-05,0.021110481586402274,0.014433970306491961
2015-10-06,-3.544515571074491e-05,0.006713792682520703,0.00596212194927781
2015-10-07,0.004040890981015011,0.0208558389735225,0.03849772689301001
2015-10-08,0.00154630440308412,0.014415289925494124,0.004237969838863931
2015-10-09,0.001720163274514075,0.005151950609399103,0.020177150831158785
2015-10-13,-0.00199168138728012,-0.02388037573203139,-0.04307291774283528
2015-10-14,0.0008744217533567245,-0.012639139019680168,-0.008896105578635516
2015-10-15,-0.0021418707550093785,0.01152633256051594,0.008631733056792434
2015-10-16,-0.0005577993052221508,-0.0007060766038802235,-0.006678676187884203
2015-10-19,0.00040268740860049945,0.01001163131977445,-0.0009350387279994932
2015-10-20,0.0012711325791279204,-0.0019803258927610923,-0.006873525391560165
2015-10-21,-0.0014458409151819618,-0.003386174916424012,0.007635561906348176
2015-10-22,0.0024862093077460123,0.010041551246537495,0.013167453291863307
2015-10-23,-0.0011202468770475926,0.004338789852588176,-0.003172872157724771
2015-10-26,0.0023911295442042846,-0.004309379300045824,-0.007981117528739423
2015-10-27,0.0005981155840772967,0.0003642401842625098,-0.008575026050712031
2015-10-28,0.001399457095036416,-0.011190952997997328,-0.011736626595721278
2015-10-29,0.005112467257034847,-0.013570299131414276,-0.01920102807258539
2015-10-30,-0.0007545851528383274,-0.0009661729669195873,0.028820956752751536
2015-11-03,0.005146241355922676,0.039431604628927586,0.046528274874731546
2015-11-04,4.17382593753679e-05,0.0037216777153974423,0.0008140793769355614
2015-11-05,0.0009668959856428128,0.012545690118293873,-0.00020125786163527337
2015-11-06,0.0014385189509236174,-0.014803795097998451,-0.031075436565849657
2015-11-09,-0.0012421498213108784,-0.008278687659053263,-0.016248128045982968
2015-11-10,0.003112710698553345,-0.0035137408562879724,0.0011703213544049795
2015-11-11,0.00047792538822788444,0.01772682103283585,0.014251562266538897
2015-11-12,-0.001204627430889671,-0.0036117002288810207,-0.010689047084667336
2015-11-13,0.0001109039363964559,-0.00543718783587277,-0.01145710156352664
2015-11-16,0.007284194476210315,-0.0064416332930731235,-0.003384814411157455
2015-11-17,0.002009137447019471,0.011356608159696302,0.0033785285619025718
2015-11-18,-0.0007484824346966068,0.0038906403213732066,0.006131761995481044
2015-11-19,0.004748520811715284,0.0056820568835860286,0.01638088192554621
2015-11-23,-0.0001915053689898194,-0.00010443537017124083,-0.00900725259299695
2015-11-24,0.0013544759272687834,-0.004606080862308404,0.0017443766804381422
2015-11-25,-0.004098920617570667,-0.017733101089169145,-0.031832901271744984
2015-11-26,-0.0036081767046234337,0.0014421228047687418,0.01121078254597907
2015-11-27,-0.003173750808927789,-0.019136612371595918,-0.030821078158224324
2015-11-30,0.0032667325077870846,-0.030559089969875886,-0.03209559685943353
2015-12-01,-0.004908237302603591,-0.0031073668151172518,-0.006496067669351624
2015-12-02,0.005499712908068277,0.010566470866248068,0.0045152773260375145
2015-12-03,-0.008751410408123994,0.01875173988085299,0.020794049863817277
2015-12-04,0.0006801965629250617,-0.027795691285291024,-0.025030436749868157
2015-12-07,0.004029852816735291,0.0026195669282484957,-0.0043920713065696
2015-12-08,0.00018652205450586656,-0.022864127204835216,-0.02015906196688999
2015-12-09,0.0010015057120360549,0.01769566215285745,0.037763609612555094
2015-12-10,-0.0014076052081392065,-0.01246025123474892,-0.0011058601134216195
2015-12-11,-0.0029781029967592687,-0.00469301300569791,-0.009774514349516927
2015-12-14,-0.001323704709893847,-0.013342358258954135,-0.00936454849498325
2015-12-15,0.00018736858175860682,-0.0008604351011011202,0.01514903057779482
2015-12-16,-0.04835285301953818,-0.005167056523408764,0.006185831500230332
2015-12-17,0.017614593282249125,0.013054921916125561,-0.0021956436541177293
2015-12-18,0.003460505104782241,-0.029029687878892818,-0.018706404565630774
2015-12-21,-0.00039269445515421886,-0.007860905966439513,-0.034890169507872604
2015-12-22,0.0037427769404940747,7.192002493239258e-05,0.0060160895417977756
2015-12-23,0.0008183480754588857,0.015557579825486556,0.02087079181857021
2015-12-28,0.007046259296653812,0.0012156261064559803,-0.01052856920442169
2015-12-29,-0.000508356103450458,-0.0051395093890349575,-0.0031764451350235756
2015-12-30,-0.0046623010574945445,0.00014218514876129795,-0.0009026962501109681
2016-01-04,-0.00766495624587471,-0.03441576135246249,-0.028922253546160626
2016-01-05,-0.004334112901495435,-0.010563898704358032,-0.00176424231639416
2016-01-06,0.003613116402686467,-0.004736926949642117,-0.024895842883191244
2016-01-07,-0.007543766730127799,-0.01799130337274646,-0.034541655784800285
2016-01-08,-0.003468816708013689,-0.0031465293020540575,-0.01110708353846901
2016-01-11,-0.006071658597656682,-0.009227557942700026,-0.011647627801120386
2016-01-12,0.0033638164026095208,-0.0064487950259494164,-0.014624560626608663
2016-01-13,-0.0037153679810747464,-0.010511752993199064,-0.01586400993185888
2016-01-14,-0.014407038909202141,-0.006794809810659941,0.020252413108128753
2016-01-15,-0.0029708238493599826,-0.014129905669065468,-0.022043561210046025
2016-01-18,0.0029500274248779323,-0.010008674184293076,-0.01694537091597692
2016-01-19,-0.006555220527373673,-0.00392262586776293,-0.0033287746966566
2016-01-20,-0.009254230983820055,-0.017416840338863815,-0.007941003018749004
2016-01-21,0.0014641728174440427,-0.003994105251559854,-0.00038845694307931833
2016-01-22,-0.0046185220729366705,0.008324460362017394,0.01317734062660092
2016-01-26,-0.008285628201265438,-0.0085985819882336,-0.01268632863576924
2016-01-27,-0.00578003949567063,0.02029270182039511,0.031631860240623366
2016-01-28,-0.0022994828073552576,0.005301048007700704,0.007046432280077175
2016-01-29,0.012994073416132013,0.04209035738368172,0.03796579056209315
2016-02-01,0.003152046562606259,0.018040403256072812,0.013171253588934784
2016-02-02,-0.0008213273856169101,-0.02158520307633638,-0.05110578347655104
2016-02-03,0.011719191873486912,0.002832382709472947,0.023391945676180637
2016-02-04,-0.001207540419061126,0.018824901211375256,0.040987744730899944
2016-02-05,-0.001417963356841745,0.008100409471248016,0.0058357360222132115
2016-02-10,0.002339224991592337,-0.008817407757805151,-0.006178072610897867
2016-02-11,-0.0009767518155655575,-0.026662085115047862,-0.02902978151690605
2016-02-12,-0.0025599498458804826,-0.001516716570128529,0.008554752060443205
2016-02-15,-0.00457184759510354,0.0032868460682249356,0.010001143298907333
2016-02-16,0.007028331316289993,0.03009815182207376,0.031927165311886885
2016-02-17,-0.0021945539233250155,0.005765185879729184,0.016224489262898434
2016-02-18,-0.0014438110627347234,-0.00224246318203003,-0.0018144902207715141
2016-02-19,0.0028992890373911173,0.0011742572507227322,0.0020443684600808254
2016-02-22,2.9880180476338225e-05,0.029170660344044697,0.04337860824609807
2016-02-23,-0.0024650412334169536,-0.014239323570859663,-0.020671821898241682
2016-02-24,0.008079855026882798,-0.011722586179033545,-0.025368022410766744
2016-02-25,0.004486669984623548,0.003446540880503113,-0.0005211854130007243
2016-02-26,0.0056350526899611175,-0.003572592574021649,-0.006004502085828811
2016-02-29,0.0008677300036032953,0.01739863377322659,0.029461108946890135
2016-03-01,-0.0007641159398993347,0.020934315956078642,0.03817918535598408
2016-03-02,0.006977889868456932,0.009640888996548247,0.02840146964483581
2016-03-03,0.005388828039430527,0.03279711135902885,0.05935030811689557
2016-03-04,0.011947301144616729,0.02496079911725424,0.037659423554760485
2016-03-07,0.00040909188777971117,0.0032750101989937885,0.018739601649119253
2016-03-08,0.0005308845684770525,0.0048569459975376095,-0.01982968164477894
2016-03-09,0.0057362473469855235,0.0069467081820531185,-0.009028324916368624
2016-03-10,0.003201106484914229,0.013071968386153321,0.0051266009766610665
2016-03-11,0.004526944916247944,-0.0025674365303243185,0.013127182820982686
2016-03-14,0.007081712062256829,-0.016394348147902638,-0.021233931626484126
2016-03-15,-0.004095510393323454,-0.03665974055146848,-0.04866353983226679
2016-03-16,-0.0014530782687208754,0.021534084947126608,0.038327957186320205
2016-03-17,0.011344852432149999,0.03653358898856407,0.06064082819608774
2016-03-18,0.008675122932498835,0.003941906429271391,-0.0034865095379751354
2016-03-21,-0.003434665189391173,0.008313500115160632,0.011235110660203551
2016-03-22,0.010137999082785454,0.0003698265078588836,0.003129541551063486
2016-03-23,0.0035219745069579034,-0.02096358555600264,-0.03458508597910803
2016-03-24,-0.0025225348733590724,-0.003176330782643455,0.010261635466804142
2016-03-28,0.009833902568084696,0.013547991755334055,0.02264843651095072
2016-03-29,0.007084138606854085,0.01191588528212284,0.006528099299735635
2016-03-30,-0.0008514146321686455,0.003052522948237435,0.004366203534780011
2016-03-31,0.0048152681874436,-0.024248397158204815,-0.024834274891421537
2016-04-01,0.0011374726569073346,0.018091612373331012,0.013562159899539683
2016-04-04,-0.00411445167536173,-0.0312993993044578,-0.037821095234161994
2016-04-05,-0.0019644641265896823,0.004760511389213962,0.0046012138276776415
2016-04-06,0.001914218653823907,-0.013004177914179182,-0.01677817939449866
2016-04-07,-0.003719856336582894,0.00047663360493888085,0.005557800692661097
